User's ID,ProdID,Rating,Review Count,Category,Brand,Name,ImageURL,Description,Tags
4,9176134,4.2,136,"seasonal, clean, living, shop, wellness, clean, living, shop",vega,"Vega Vegan Protein Nutrition Shake, Chocolate, 20g Protein, 11.0 Fl Oz, 12 Ct",https://i5.walmartimages.com/asr/d7797a3d-3075-44ea-8ece-504931aaba17_1.24a83ca969bf4672010a8513bb49a662.jpeg,"grab, nutritional, building, blocks, ready, drink, vega, protein, nutrition, shake, convenient, bottle, format, 20, grams, plant, based, protein, veggies, greens, vitamins, minerals, 3, 4, grams, fiber, 1, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, ingredients","seasonal, clean, living, shop, wellness, clean, living, shop, vega, grab, nutritional, building, blocks, ready, drink, vega, protein, nutrition, shake, convenient, bottle, format, 20, grams, plant, based, protein, veggies, greens, vitamins, minerals, 3, 4, grams, fiber, 1, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, dairy, soy, ingredients"
35,1,3.7,2935,"beauty, hair, care, hair, color, auburn, hair, color",clairol,"Clairol Natural Instincts Demi-Permanent Hair Color Crème 6R Light Auburn, 1 Application",https://i5.walmartimages.com/asr/00a6e54a-e431-4315-b840-9e36304ad9d1_2.61f96677bc4280551177cc01dd59f164.jpeg,"discover, natural, way, shine, 80, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, natural, looking, color, feel, good, gentle, ingredients, like, coconut, oil, aloe, vera, ammonia, added, parabens, drip, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, 28, washes, available, 37, natural, shades, find, black, brunette, blonde, red, hue, s, totally, rush, radiant, healthy, looking, color, boost, shine, 80, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, 28, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures","beauty, hair, care, hair, color, auburn, hair, color, clairol, discover, natural, way, shine, 80, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, natural, looking, color, feel, good, gentle, ingredients, like, coconut, oil, aloe, vera, ammonia, added, parabens, drip, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, 28, washes, available, 37, natural, shades, find, black, brunette, blonde, red, hue, s, totally, rush, radiant, healthy, looking, color, boost, shine, 80, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, 28, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures"
704,5,4.4,10,"premium, beauty, premium, bath, body, premium, bath, accessories","daily, concepts",Daily Concepts Daily Body Scrubber,https://i5.walmartimages.com/asr/d3e7679d-781e-41e5-8af6-9897863ca5dc_1.a8925297f7105e04a14ecf2fafc69664.jpeg,,"premium, beauty, premium, bath, body, premium, bath, accessories, daily, concepts,"
5,562,4.8,12,"home, decor, candles, home, fragrance, oil, diffusers",magnifeko,Aromatherapy Essential Oil Diffuser 200ml - Magnifeko Cool Mist Humidifier Ultrasonic Aroma for room,https://i5.walmartimages.com/asr/43f7de97-84bc-4ea8-b153-44b040b77cea_1.6e6925af8954d764a0a38a4b7216a9ea.jpeg,,"home, decor, candles, home, fragrance, oil, diffusers, magnifeko,"
7,482,4.0,38,"beauty, beauty, brands, hard, candy, hard, candy, lipstick, lip, liner","hard, candy","Hard Candy Wet Ever Bold Hold Lip Lacquer Tin, 1212 Devious",https://i5.walmartimages.com/asr/43cbcccb-8d77-41cc-abed-0030b82ce1de_1.c1257fd0de9b14cdc1aa3dd5a79d180d.jpeg,"gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, trend, setters, 25, years, hard, candys, wet, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, comfortable, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, creasing, feathering, swipe, need, bold, head, turning, shine, stays, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, flip, mirror, application, touch, ups, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, style, hard, candy, registered, trademark, hard, candy, llc","beauty, beauty, brands, hard, candy, hard, candy, lipstick, lip, liner, hard, candy, gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, trend, setters, 25, years, hard, candys, wet, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, comfortable, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, creasing, feathering, swipe, need, bold, head, turning, shine, stays, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, flip, mirror, application, touch, ups, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, style, hard, candy, registered, trademark, hard, candy, llc"
49930,4704,4.5,249,"personal, care, personal, care, brand, crest",crest,"Crest Complete Whitening + Scope Toothpaste, 5 Ct, 5.8 Oz",https://i5.walmartimages.com/asr/cb17ccbd-526a-4213-ac40-407f6de87299_1.680edc2454c0a37d7f5e2d52ab1fc6a3.jpeg,"crest, complete, whitening, scope, toothpaste, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, 7x, longer, enjoy, day, regular, brushing, helps, fight, cavities, tartar, build, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, crest, complete, whitening, toothpaste, 5, count, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, oz, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, linen, closet, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, 5, count, fresh, mint, taste, prevent, cavities, crest, complete, whitening, toothpaste, 5, count, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens","personal, care, personal, care, brand, crest, crest, crest, complete, whitening, scope, toothpaste, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, 7x, longer, enjoy, day, regular, brushing, helps, fight, cavities, tartar, build, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, crest, complete, whitening, toothpaste, 5, count, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, oz, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, linen, closet, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, 5, count, fresh, mint, taste, prevent, cavities, crest, complete, whitening, toothpaste, 5, count, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens"
74743,7,4.0,6494,"beauty, hair, care, hair, color, permanent, hair, color",paris,"LOreal Paris Excellence Creme Permanent Triple Protection Hair Color, 2C Luscious Black, 1 Kit",https://i5.walmartimages.com/asr/5ffb3626-4031-4ec3-ac4d-cb0ff21f8cf9_2.c0764182e0f55cc5e35a127e2c8dca5e.jpeg,"hair, color, kit, loreal, paris, makes, easy, look, want, provides, long, lasting, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, non, drip, formula, keeps, creme, place, working, rich, color, gives, eye, catching, look, draw, attention, simple, apply, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, kit, super, rich, care, super, rich, color, 100, percent, resistant, gray, coverage, 20, luscious, black, seals, replenishes, conditions, non, drip, creme, stays, place, womens, hair, color, easy, apply","beauty, hair, care, hair, color, permanent, hair, color, paris, hair, color, kit, loreal, paris, makes, easy, look, want, provides, long, lasting, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, non, drip, formula, keeps, creme, place, working, rich, color, gives, eye, catching, look, draw, attention, simple, apply, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, kit, super, rich, care, super, rich, color, 100, percent, resistant, gray, coverage, 20, luscious, black, seals, replenishes, conditions, non, drip, creme, stays, place, womens, hair, color, easy, apply"
11261,358,0.0,39,"patio, garden, garden, center, insect, pest, control",terro,TERRO Outdoor Liquid Ant Baits - 6 Traps,https://i5.walmartimages.com/asr/2921aa69-a940-4a1f-b70f-a9f481c569c7_1.979cff5455445343c41c7562d3cb0ed0.jpeg,"terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, pack, outdoor, liquid, ant, baits","patio, garden, garden, center, insect, pest, control, terro, terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, pack, outdoor, liquid, ant, baits"
9,0,5.0,32,"personal, care, oral, care, kids, oral, care",act,"ACT Braces Care Anticavity Mouthwash (18 Oz, Clean Mint)",https://i5.walmartimages.com/asr/a7fa6e41-316f-462b-8a94-11672f45a012.6edbcaff25bf6c50ad5df081f4d54213.jpeg,"got, braces, start, acting, help, prevent, cavities, strengthen, teeth, freshen, breath, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, formulated, help, loosen, particles, brushing, miss, prevent, white, spots, act, anticavity, mouthwash, alcohol, formulated, aloe, help, soothe, mouth, tissue, comes, happy, smiles, trust, 1, dentist, recommended, fluoride, brand, contains, 1, 18, fluid, ounce, bottle, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, clean, mint, flavor, zero, alcohol, act, oral, care, product, alcohol, free, mouthwash, start, acting, act, mouthwash, braces, formulated, help, remove, particles, brushing, miss, 4, benefits, 1, fluoride, mouthwash, designed, help, loosen, particles, prevent, white, spots, cavities, soothe, aloe, freshen, breath, dentist, recommended, brand, act, fluoride, mouthwash, 1, dentist, recommended, fluoride, brand, ages, 6, act, fluoride, mouthwash, adults, kids, ages, 6","personal, care, oral, care, kids, oral, care, act, got, braces, start, acting, help, prevent, cavities, strengthen, teeth, freshen, breath, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, formulated, help, loosen, particles, brushing, miss, prevent, white, spots, act, anticavity, mouthwash, alcohol, formulated, aloe, help, soothe, mouth, tissue, comes, happy, smiles, trust, 1, dentist, recommended, fluoride, brand, contains, 1, 18, fluid, ounce, bottle, act, braces, care, zero, alcohol, anticavity, fluoride, mouthwash, clean, mint, flavor, zero, alcohol, act, oral, care, product, alcohol, free, mouthwash, start, acting, act, mouthwash, braces, formulated, help, remove, particles, brushing, miss, 4, benefits, 1, fluoride, mouthwash, designed, help, loosen, particles, prevent, white, spots, cavities, soothe, aloe, freshen, breath, dentist, recommended, brand, act, fluoride, mouthwash, 1, dentist, recommended, fluoride, brand, ages, 6, act, fluoride, mouthwash, adults, kids, ages, 6"
26,3,0.0,7,"personal, care, bath, body, body, lotions, creams",hempz,Hempz Milk & Honey Herbal Body Moisturizer 2.25 oz.,https://i5.walmartimages.com/asr/83e236e5-392c-4bfc-a637-fa6fe5b42883_1.3daf8284a9e730c8993bf40eec5135cc.jpeg,"hempz, milk, honey, herbal, body, moisturizer, helps, provide, dramatic, skin, hydration, nourishment, help, improvethe, overall, health, condition, 100, pure, natural, hemp, seed, oil, paraben, free, gluten, free, 100, vegan, thc, freeâ","personal, care, bath, body, body, lotions, creams, hempz, hempz, milk, honey, herbal, body, moisturizer, helps, provide, dramatic, skin, hydration, nourishment, help, improvethe, overall, health, condition, 100, pure, natural, hemp, seed, oil, paraben, free, gluten, free, 100, vegan, thc, freeâ"
2,88,4.1,128,"home, decor, candles, home, fragrance, oil, diffusers","better, homes, gardens","Better Homes & Gardens 100 mL Essential Oil Diffuser, Birds and Branches",https://i5.walmartimages.com/asr/080a3845-9eb8-43a6-8bd3-95a72e210e39_2.61cf55a18d365a9f723c8d9431d20b7d.jpeg,,"home, decor, candles, home, fragrance, oil, diffusers, better, homes, gardens,"
4,86573,0.0,0,"beauty, skin, care, facial, cleansers, cetaphil, cleansers",cetaphil,Cetaphil Gentle Skin Cleanser for All Skin Types 4 oz (Pack of 6),https://i5.walmartimages.com/asr/95891158-38d1-48b7-a993-17d63e49e192_1.b047d07ac211ec3ae56abf2e683d7202.jpeg,"free, shipping, pack, 6, pack, 6, upc, 302993921400, age, stage, day, skin, cleanser, galderma, lab, active, ingredients, water, cetyl, alcohol, propylene, glycol, sodium, lauryl, sulfate, stearyl, alcohol, methylparaben, propylparaben, butylparaben, use, water, apply, liberal, cleanser, skin, rub, gently, remove, excess, soft, cloth, leaving, thin, film, skin, use, water, apply, cleanser, skin, rub, gently, rinse, uses, gentle, soap, free, cleanser, originally, formulated, dermatologists, specifically, everyday, cleansing, sensitive, skin, non, comedogenic, fragrance, free, dermatologist, recommended","beauty, skin, care, facial, cleansers, cetaphil, cleansers, cetaphil, free, shipping, pack, 6, pack, 6, upc, 302993921400, age, stage, day, skin, cleanser, galderma, lab, active, ingredients, water, cetyl, alcohol, propylene, glycol, sodium, lauryl, sulfate, stearyl, alcohol, methylparaben, propylparaben, butylparaben, use, water, apply, liberal, cleanser, skin, rub, gently, remove, excess, soft, cloth, leaving, thin, film, skin, use, water, apply, cleanser, skin, rub, gently, rinse, uses, gentle, soap, free, cleanser, originally, formulated, dermatologists, specifically, everyday, cleansing, sensitive, skin, non, comedogenic, fragrance, free, dermatologist, recommended"
7,9,0.0,0,"personal, care, feminine, care, feminine, care",hilitand,"9 Types Women Reusable Washable Panty Liner Bamboo Charcoal Cloth Sanitary Menstrual Mama Pad,Sanitary Pad, Mama Pad",https://i5.walmartimages.com/asr/dbfd76a2-cd16-4dc4-beda-b9630645da2d_1.ad4fccfb93603de5a7241d740d2ac281.jpeg,"description, product, reusable, sanitary, pad, high, quality, soft, absorbent, micro, fiber, dry, feeling, composed, 3, layers, including, bamboo, charcoal, fiber, inner, layer, microfiber, middle, layer, soft, fabric, layer, comes, wings, snap, design, better, fasten, pads, underwear, security, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, features, adopting, high, quality, soft, superfine, fiber, comfortable, skin, dry, feeling, composed, 3, layers, including, bamboo, charcoal, fiber, inner, layer, microfiber, middle, layer, soft, fabric, layer, soft, fabric, outer, layer, comfortable, skin, disposable, pads, middle, layer, adopt, microfiber, reusable, sanitary, pad, super, absorbent, bamboo, charcoal, fiber, inner, layer, help, soak, liquid, neutralize, smells, comes, wings, snap, design, better, fasten, pads, underwear, security, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, washable, reusable, cost, effective, practical, environmental, friendly, available, 9, types, choose, styles, like, specifications, condition, 100, brand, new, item, type, sanitary, pad, material, cotton, bamboo, charcoal, fiber, microfiber, size, approx, 25, 18, cm, quantity, 1pc, optional, types, wsd3, wsd6, wsd7, wsd11, wsd12, wsd13, wsd14, wsd15, wsd16, package, weight, approx, g, package, include, 1, x, sanitary, pad, notes, monitors, calibrated, item, color, displayed, photos, showing, slightly, different, real, object, real, standard, adopting, high, quality, soft, superfine, fiber, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, washable, reusable, comfortable, skin, dry, feeling, soft, fabric, outer, layer, comfortable, skin, disposable, pads, middle, layer, adopt, microfiber, reusable, sanitary, pad, super, absorbent, bamboo, charcoal, fiber, inner, layer, help, soak, liquid, neutralize, smel, comes, wings, snap, design, better, fasten, pads, underwear, security","personal, care, feminine, care, feminine, care, hilitand, description, product, reusable, sanitary, pad, high, quality, soft, absorbent, micro, fiber, dry, feeling, composed, 3, layers, including, bamboo, charcoal, fiber, inner, layer, microfiber, middle, layer, soft, fabric, layer, comes, wings, snap, design, better, fasten, pads, underwear, security, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, features, adopting, high, quality, soft, superfine, fiber, comfortable, skin, dry, feeling, composed, 3, layers, including, bamboo, charcoal, fiber, inner, layer, microfiber, middle, layer, soft, fabric, layer, soft, fabric, outer, layer, comfortable, skin, disposable, pads, middle, layer, adopt, microfiber, reusable, sanitary, pad, super, absorbent, bamboo, charcoal, fiber, inner, layer, help, soak, liquid, neutralize, smells, comes, wings, snap, design, better, fasten, pads, underwear, security, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, washable, reusable, cost, effective, practical, environmental, friendly, available, 9, types, choose, styles, like, specifications, condition, 100, brand, new, item, type, sanitary, pad, material, cotton, bamboo, charcoal, fiber, microfiber, size, approx, 25, 18, cm, quantity, 1pc, optional, types, wsd3, wsd6, wsd7, wsd11, wsd12, wsd13, wsd14, wsd15, wsd16, package, weight, approx, g, package, include, 1, x, sanitary, pad, notes, monitors, calibrated, item, color, displayed, photos, showing, slightly, different, real, object, real, standard, adopting, high, quality, soft, superfine, fiber, feel, embarrassing, sanitary, pad, reduce, number, womens, gynecological, diseases, let, comfortable, physiological, experience, washable, reusable, comfortable, skin, dry, feeling, soft, fabric, outer, layer, comfortable, skin, disposable, pads, middle, layer, adopt, microfiber, reusable, sanitary, pad, super, absorbent, bamboo, charcoal, fiber, inner, layer, help, soak, liquid, neutralize, smel, comes, wings, snap, design, better, fasten, pads, underwear, security"
7,7,0.0,0,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums","la, mer",La Mer by LA MER,https://i5.walmartimages.com/asr/c21b5936-5e0e-465c-afd2-74f1dd263f4d_1.fb82d9451ac661c178468ab51aac9115.jpeg,,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums, la, mer,"
5,121,0.0,4,"health, vitamins, supplements, minerals, minerals",liverite,Liverite The Ultimate Liver Aid 120 ea,https://i5.walmartimages.com/asr/93c7a76a-0c9b-46f3-9d19-2e744d567263_1.e37139b51de39311a9f2ddf3f34b57e8.jpeg,"helps, liver, cope, dietary, supplement, liverite, special, combination, amino, acids, lipotropic, factors, phospholipids, vitamin, b12, detoxifies, protects, liver, toxins, liverite, provides, excellent, liver, support, increases, product, free, common, food, allergens, contains, yeast, milk, lactose, wheat, sugar, soy, statements, evaluated, food, drug, administration, product, intended, diagnose, treat, cure, prevent, proprietary, blend, liver, hydrolsate, 16, amino, acids, choline, bitartrate, inositol, l, cysteine, hydrochloride, phosphatidylcholine, lecithin, psosphatidylethanolamine, lecithin, phosphatidylinositol, lecithin, choline, lecithin, liverite, liveraid, 120, tablets, sealed, protection, dietary, supplement, supports, liver, function, sold, individually","health, vitamins, supplements, minerals, minerals, liverite, helps, liver, cope, dietary, supplement, liverite, special, combination, amino, acids, lipotropic, factors, phospholipids, vitamin, b12, detoxifies, protects, liver, toxins, liverite, provides, excellent, liver, support, increases, product, free, common, food, allergens, contains, yeast, milk, lactose, wheat, sugar, soy, statements, evaluated, food, drug, administration, product, intended, diagnose, treat, cure, prevent, proprietary, blend, liver, hydrolsate, 16, amino, acids, choline, bitartrate, inositol, l, cysteine, hydrochloride, phosphatidylcholine, lecithin, psosphatidylethanolamine, lecithin, phosphatidylinositol, lecithin, choline, lecithin, liverite, liveraid, 120, tablets, sealed, protection, dietary, supplement, supports, liver, function, sold, individually"
76,3,0.0,50,"personal, care, bath, body, hand, lotions, creams",aveeno,2 Pack - AVEENO Active Naturals Intense Relief Hand Cream 3.50 oz Each,https://i5.walmartimages.com/asr/e87baba7-ece0-4234-a4da-f010e8d589f9_1.16134d0276cc0af309f80e33dd5face3.jpeg,"rich, hydrating, cream, leaves, hands, feeling, soft, smooth, fast, absorbing, non, greasy, formulated, help, heal, dry, skin, form, protective, barrier, elements, moisturizes, 24, hours, lasts, hand, washing, gentle, sensitive, skin, free, fragrance, steroids, aveeno, active, naturals, ingredients, derived, nature, uniquely, formulated, reveal, skins, natural, health, beauty, essential, active, naturals, colloidal, oatmeal, aveeno, dermatologist, recommended, 60, rich, hydrating, cream, leaves, hands, feeling, soft, smooth, fast, absorbing, non, greasy, formulated, help, heal, dry, skin, form, protective, barrier, elements, moisturizes, 24, hours, lasts, hand, washing, gentle, sensitive, skin, free, fragrance, steroids, aveeno, active, naturals, ingredients, derived, nature, uniquely, formulated, reveal, skins, natural, health, beauty, essential, active, naturals, colloidal, oatmeal, aveeno, dermatologist, recommended, 60, years","personal, care, bath, body, hand, lotions, creams, aveeno, rich, hydrating, cream, leaves, hands, feeling, soft, smooth, fast, absorbing, non, greasy, formulated, help, heal, dry, skin, form, protective, barrier, elements, moisturizes, 24, hours, lasts, hand, washing, gentle, sensitive, skin, free, fragrance, steroids, aveeno, active, naturals, ingredients, derived, nature, uniquely, formulated, reveal, skins, natural, health, beauty, essential, active, naturals, colloidal, oatmeal, aveeno, dermatologist, recommended, 60, rich, hydrating, cream, leaves, hands, feeling, soft, smooth, fast, absorbing, non, greasy, formulated, help, heal, dry, skin, form, protective, barrier, elements, moisturizes, 24, hours, lasts, hand, washing, gentle, sensitive, skin, free, fragrance, steroids, aveeno, active, naturals, ingredients, derived, nature, uniquely, formulated, reveal, skins, natural, health, beauty, essential, active, naturals, colloidal, oatmeal, aveeno, dermatologist, recommended, 60, years"
